DATE_TIME,FROZEN_CM,THAW_CM,WATER_CONTENT_CM,SNOW_COVER_CM,TERRAIN,SITE
1959-04-10,8,,4.1,63,1,скв.105
1959-04-10,0,,,63,0,скв.105
1959-04-10,6,,7,46,3,скв.107а
1959-04-10,2,,2.5,44,2,скв.107а
1959-04-10,5,,3.8,57,1,скв.108
1959-04-10,,,,58,0,скв.108
1959-04-10,0,,,69,1,уч.4
1959-04-10,,,,,0,уч.4
1959-04-20,4,,1.6,,1,скв.105
1959-04-20,1,,1,,0,скв.105
1959-04-20,10,,5.2,,3,скв.107а
1959-04-20,5,,4.5,,2,скв.107а
1959-04-20,8,,3,,1,скв.108
1959-04-20,1,,1,,0,скв.108
1959-04-20,10,,5,15,1,уч.4
1959-04-20,0,,,,0,уч.4
1959-10-26,8,,2.8,10,1,скв.105
1959-10-26,4,,1.7,8,0,скв.105
1959-10-26,8,,3.2,8,3,скв.107а
1959-10-26,3,,1.9,6,2,скв.107а
1959-10-26,14,,5.3,7,1,скв.108
1959-10-26,2,,0.9,12,0,скв.108
1959-10-26,12,,3.2,7,1,уч.4
1959-10-26,2,,1.1,,0,уч.4
1959-11-16,6,,2.6,,1,скв.105
1959-11-16,4,,3.1,,0,скв.105
1959-11-16,6,,3.8,,3,скв.107а
1959-11-16,6,,5.3,,2,скв.107а
1959-11-16,12,,4.2,,1,скв.108
1959-11-16,6,,3.2,,0,скв.108
1959-11-16,10,,4.4,,1,уч.4
1959-11-16,4,,2.3,,0,уч.4
1959-11-20,12,,6.4,5,1,скв.105
1959-11-20,5,,3.6,5,0,скв.105
1959-11-20,9,,4.6,6,3,скв.107а
1959-11-20,6,,6,5,2,скв.107а
1959-11-20,14,,6.6,4,1,скв.108
1959-11-20,6,,2.9,6,0,скв.108
1959-11-20,7,,4.2,7,1,уч.4
1959-11-20,4,,2.6,,0,уч.4
1959-11-30,14,,9.4,,1,скв.105
1959-11-30,8,,5,,0,скв.105
1959-11-30,14,,9.2,,3,скв.107а
1959-11-30,16,,14.1,,2,скв.107а
1959-11-30,16,,9,,1,скв.108
1959-11-30,5,2,3.4,,0,скв.108
1959-11-30,11,,7.8,,1,уч.4
1959-11-30,8,,5.4,,0,уч.4
1959-12-10,18,,12.4,4,1,скв.105
1959-12-10,11,,8.1,4,0,скв.105
1959-12-10,18,,12.1,4,3,скв.107а
1959-12-10,20,,18.5,3,2,скв.107а
1959-12-10,24,,15.3,4,1,скв.108
1959-12-10,8,,5.5,4,0,скв.108
1959-12-10,20,,10.4,4,1,уч.4
1959-12-10,10,,6.8,,0,уч.4
1959-12-20,28,,16,5,1,скв.105
1959-12-20,20,,14.2,5,0,скв.105
1959-12-20,28,,17.9,8,3,скв.107а
1959-12-20,24,,22.3,5,2,скв.107а
1959-12-20,27,,13.6,5,1,скв.108
1959-12-20,17,,11.1,7,0,скв.108
1959-12-20,26,,16.4,6,1,уч.4
1959-12-20,18,,12.6,,0,уч.4
1959-12-31,29,,19.5,19,1,скв.105
1959-12-31,16,,15.9,19,0,скв.105
1959-12-31,28,,16.6,17,3,скв.107а
1959-12-31,25,,23.8,17,2,скв.107а
1959-12-31,34,,18.2,18,1,скв.108
1959-12-31,22,,12,18,0,скв.108
1959-12-31,28,,18.8,18,1,уч.4
1959-12-31,20,,9.4,,0,уч.4
1960-01-11,29,,13,41,1,скв.105
1960-01-11,24,,12.6,41,0,скв.105
1960-01-11,31,,16.7,39,3,скв.107а
1960-01-11,30,,27.7,39,2,скв.107а
1960-01-11,29,,14.9,44,1,скв.108
1960-01-11,23,,15.9,44,0,скв.108
1960-01-11,29,,18.1,40,1,уч.4
1960-01-11,23,,17,40,0,уч.4
1960-01-20,31,,15.2,36,1,скв.105
1960-01-20,22,,13,36,0,скв.105
1960-01-20,26,,17,32,3,скв.107а
1960-01-20,26,,20.8,32,2,скв.107а
1960-01-20,30,,12.8,36,1,скв.108
1960-01-20,23,,10.6,36,0,скв.108
1960-01-20,28,,11.7,39,1,уч.4
1960-01-20,18,,13,39,0,уч.4
1960-01-31,29,,19.8,35,1,скв.105
1960-01-31,23,,18,40,0,скв.105
1960-01-31,30,,19.5,29,3,скв.107а
1960-01-31,26,,30.4,36,2,скв.107а
1960-01-31,29,,17.4,42,1,скв.108
1960-01-31,21,,12.3,43,0,скв.108
1960-01-31,24,,14.4,39,1,уч.4
1960-01-31,20,,18,46,0,уч.4
1960-02-10,28,,15.7,40,1,скв.105
1960-02-10,22,,13.7,49,0,скв.105
1960-02-10,30,,21.3,34,3,скв.107а
1960-02-10,24,,20.7,40,2,скв.107а
1960-02-10,34,,20.6,46,1,скв.108
1960-02-10,24,,16.6,46,0,скв.108
1960-02-10,28,,10.8,37,1,уч.4
1960-02-10,21,,14.8,46,0,уч.4
1960-02-20,29,,18.4,54,1,скв.105
1960-02-20,21,,15.1,63,0,скв.105
1960-02-20,32,,18.5,46,3,скв.107а
1960-02-20,28,,25.5,53,2,скв.107а
1960-02-20,33,,24.5,56,1,скв.108
1960-02-20,22,,20.2,66,0,скв.108
1960-02-20,28,,19.1,50,1,уч.4
1960-02-20,23,,19.8,56,0,уч.4
1960-02-29,29,,19.5,63,1,скв.105
1960-02-29,22,,12,69,0,скв.105
1960-02-29,32,,24.1,52,3,скв.107а
1960-02-29,26,,19.2,57,2,скв.107а
1960-02-29,33,,19.3,54,1,скв.108
1960-02-29,24,,16.7,70,0,скв.108
1960-02-29,25,,15.6,57,1,уч.4
1960-02-29,20,,12.2,67,0,уч.4
1960-03-10,28,,18.4,54,1,скв.105
1960-03-10,24,,17.7,63,0,скв.105
1960-03-10,30,,18.4,52,3,скв.107а
1960-03-10,25,,22.8,55,2,скв.107а
1960-03-10,34,,20,49,1,скв.108
1960-03-10,24,,13.8,64,0,скв.108
1960-03-10,30,,19.2,56,1,уч.4
1960-03-10,22,,15.7,64,0,уч.4
1960-03-31,32,,16.8,54,1,скв.105
1960-03-31,20,,15.5,64,0,скв.105
1960-03-31,34,,17.8,46,3,скв.107а
1960-03-31,33,,31,54,2,скв.107а
1960-03-31,34,,16.8,52,1,скв.108
1960-03-31,22,,10.3,64,0,скв.108
1960-03-31,30,,17.8,56,1,уч.4
1960-03-31,20,,10.8,66,0,уч.4
1960-04-11,29,,18.5,34,1,скв.105
1960-04-11,24,,15.2,42,0,скв.105
1960-04-11,34,,25.6,28,3,скв.107а
1960-04-11,31,,26.5,36,2,скв.107а
1960-04-11,36,,21.2,33,1,скв.108
1960-04-11,26,,17.4,43,0,скв.108
1960-04-11,30,,16.2,43,1,уч.4
1960-04-11,21,,15.3,52,0,уч.4
1960-04-20,20,7,11.5,,1,скв.105
1960-04-20,11,4,10.1,,0,скв.105
1960-04-20,8,19,5.4,,3,скв.107а
1960-04-20,16,7,14.9,,2,скв.107а
1960-04-20,5,26,3.4,,1,скв.108
1960-04-20,12,10,10.3,,0,скв.108
1960-04-20,22,4,15.7,,1,уч.4
1960-04-20,16,1,11.9,,0,уч.4
1960-04-26,15,10,9.4,,1,скв.105
1960-04-26,9,10,7.2,,0,скв.105
1960-04-26,20,10,12.5,,3,скв.107а
1960-04-26,10,13,9.2,,2,скв.107а
1960-04-26,5,21,3.7,,1,скв.108
1960-04-26,6,13,5.8,,0,скв.108
1960-04-26,15,12,10.6,,1,уч.4
1960-04-26,9,6,6.7,,0,уч.4
1960-04-30,10,14,5.8,,1,скв.105
1960-04-30,2,14,1.8,,0,скв.105
1960-04-30,14,13,10.2,,3,скв.107а
1960-04-30,6,17,6,,2,скв.107а
1960-04-30,6,20,4.2,,1,скв.108
1960-04-30,4,20,3.2,,0,скв.108
1960-04-30,12,10,8.8,,1,уч.4
1960-04-30,8,8,6.1,,0,уч.4
1960-05-05,10,14,8.6,,1,скв.105
1960-05-05,2,18,2,,0,скв.105
1960-05-05,12,14,9.1,,3,скв.107а
1960-05-05,7,35,6.8,,2,скв.107а
1960-05-05,0,,,,1,скв.108
1960-05-05,0,,,,0,скв.108
1960-05-05,11,15,7.7,,1,уч.4
1960-05-05,8,9,5.8,,0,уч.4
1960-05-10,7,18,5.2,,1,скв.105
1960-05-10,1,20,0.8,,0,скв.105
1960-05-10,16,16,11.7,,3,скв.107а
1960-05-10,3,32,2.8,,2,скв.107а
1960-05-10,0,,,,1,скв.108
1960-05-10,0,,,,0,скв.108
1960-05-10,10,18,7.5,,1,уч.4
1960-05-10,2,13,1.1,,0,уч.4
1960-05-16,3,22,2.2,,1,скв.105
1960-05-16,0,,,,0,скв.105
1960-05-16,3,21,2.3,,3,скв.107а
1960-05-16,0,,,,1,скв.108
1960-05-16,0,,,,0,скв.108
1960-05-16,5,16,3.7,,1,уч.4
1960-05-16,0,,,,0,уч.4
1960-05-21,8,23,5.8,,1,скв.105
1960-05-21,0,,,,0,скв.105
1960-05-21,3,21,2.2,,3,скв.107а
1960-05-21,0,,,,1,скв.108
1960-05-21,0,,,,0,скв.108
1960-05-21,4,22,2.5,,1,уч.4
1960-05-21,0,,,,0,уч.4
1960-10-20,3,,1,,1,скв.105
1960-10-20,1,,0.6,,0,скв.105
1960-10-20,2,,0.9,,3,скв.107а
1960-10-20,1,,0.9,,2,скв.107а
1960-10-20,3,,1,,1,скв.108
1960-10-20,2,,0.7,,0,скв.108
1960-10-20,2,,0.6,,1,уч.4
1960-10-20,0,,,,0,уч.4
1960-10-25,6,,2.2,,1,скв.105
1960-10-25,2,,0.8,,0,скв.105
1960-10-25,4,,2.1,,3,скв.107а
1960-10-25,3,,2.3,,2,скв.107а
1960-10-25,7,,2.7,,1,скв.108
1960-10-25,3,,1.2,,0,скв.108
1960-10-25,6,,2,,1,уч.4
1960-10-25,2,,0.6,,0,уч.4
1960-10-31,7,,3.2,2,1,скв.105
1960-10-31,3,,1.6,2,0,скв.105
1960-10-31,8,,3.4,2,3,скв.107а
1960-10-31,4,,3.1,2,2,скв.107а
1960-10-31,10,,3.9,,1,скв.108
1960-10-31,4,,1.4,,0,скв.108
1960-10-31,10,,3.5,2,1,уч.4
1960-10-31,3,,1.2,2,0,уч.4
1960-11-05,10,,4.6,,1,скв.105
1960-11-05,4,,2.8,,0,скв.105
1960-11-05,9,,3.2,,3,скв.107а
1960-11-05,4,,4,,2,скв.107а
1960-11-05,10,,3.7,,1,скв.108
1960-11-05,4,,1.7,,0,скв.108
1960-11-05,9,,3.7,,1,уч.4
1960-11-05,4,,2.6,,0,уч.4
1960-11-12,2,,0.6,,1,скв.105
1960-11-12,2,,0.9,,3,скв.107а
1960-11-12,2,,0.8,,1,скв.108
1960-11-15,9,,4.6,2,1,скв.105
1960-11-15,4,,2.2,2,0,скв.105
1960-11-15,10,,3.6,2,3,скв.107а
1960-11-15,5,,5,2,2,скв.107а
1960-11-15,12,,5,2,1,скв.108
1960-11-15,4,,3,2,0,скв.108
1960-11-15,10,,3.9,2,1,уч.4
1960-11-15,4,,1.6,2,0,уч.4
1960-11-21,13,,6.7,10,1,скв.105
1960-11-21,10,,5.7,12,0,скв.105
1960-11-21,16,,8.8,10,3,скв.107а
1960-11-21,12,,11,10,2,скв.107а
1960-11-21,20,,10.2,10,1,скв.108
1960-11-21,9,,7.3,12,0,скв.108
1960-11-21,13,,6.6,12,1,уч.4
1960-11-21,6,,3.3,12,0,уч.4
1960-11-30,10,,7.8,33,1,скв.105
1960-11-30,8,,4.6,36,0,скв.105
1960-11-30,10,,6.5,33,3,скв.107а
1960-11-30,10,,9.8,33,2,скв.107а
1960-11-30,20,,7.9,27,1,скв.108
1960-11-30,8,,3.9,37,0,скв.108
1960-11-30,10,,4.6,32,1,уч.4
1960-11-30,3,,1.8,39,0,уч.4
1960-12-07,8,,4.6,10,1,скв.105
1960-12-07,4,,2.4,10,0,скв.105
1960-12-07,12,,5.9,7,3,скв.107а
1960-12-07,10,,9.2,1,2,скв.107а
1960-12-07,16,,6.8,4,1,скв.108
1960-12-07,1,,0.5,10,0,скв.108
1960-12-07,14,,5.5,6,1,уч.4
1960-12-07,2,,0.9,9,0,уч.4
1960-12-10,10,,7.3,16,1,скв.105
1960-12-10,2,,1.4,18,0,скв.105
1960-12-10,9,,6.7,14,3,скв.107а
1960-12-10,16,,15.3,1,2,скв.107а
1960-12-10,8,,3.8,10,1,скв.108
1960-12-10,2,,2,10,0,скв.108
1960-12-10,4,,6.9,14,1,уч.4
1960-12-10,3,,2.2,17,0,уч.4
1960-12-21,11,,7.3,9,1,скв.105
1960-12-21,3,,2.1,16,0,скв.105
1960-12-21,7,,4.9,8,3,скв.107а
1960-12-21,18,,17,,2,скв.107а
1960-12-21,18,,9.3,4,1,скв.108
1960-12-21,4,,4.2,8,0,скв.108
1960-12-21,11,,4.8,5,1,уч.4
1960-12-21,2,,1,13,0,уч.4
1960-12-31,10,,6.8,16,1,скв.105
1960-12-31,4,,2.8,18,0,скв.105
1960-12-31,8,,6.1,10,3,скв.107а
1960-12-31,22,,21.3,2,2,скв.107а
1960-12-31,15,,11,5,1,скв.108
1960-12-31,8,,6.9,10,0,скв.108
1960-12-31,7,,4.2,10,1,уч.4
1960-12-31,3,,2,12,0,уч.4
1961-01-10,11,,7.9,30,1,скв.105
1961-01-10,4,,1.9,38,0,скв.105
1961-01-10,11,,8.1,23,3,скв.107а
1961-01-10,18,,17.2,16,2,скв.107а
1961-01-10,20,,12.6,17,1,скв.108
1961-01-10,5,,4.3,30,0,скв.108
1961-01-10,12,,7.2,27,1,уч.4
1961-01-10,3,,1.5,34,0,уч.4
1961-01-20,9,,6,32,1,скв.105
1961-01-20,3,,2.2,39,0,скв.105
1961-01-20,10,,7.6,26,3,скв.107а
1961-01-20,16,,15.9,25,2,скв.107а
1961-01-20,14,,9.6,24,1,скв.108
1961-01-20,4,,4,34,0,скв.108
1961-01-20,11,,6.2,27,1,уч.4
1961-01-20,2,,1.4,35,0,уч.4
1961-01-31,11,,7.7,40,1,скв.105
1961-01-31,3,,2,48,0,скв.105
1961-01-31,12,,8.8,32,3,скв.107а
1961-01-31,19,,18.6,26,2,скв.107а
1961-01-31,18,,11.9,31,1,скв.108
1961-01-31,8,,6.3,40,0,скв.108
1961-01-31,11,,7.7,33,1,уч.4
1961-01-31,3,,1.7,48,0,уч.4
1961-02-10,10,,7,58,1,скв.105
1961-02-10,3,,2.3,65,0,скв.105
1961-02-10,11,,7.7,48,3,скв.107а
1961-02-10,17,,15.5,47,2,скв.107а
1961-02-10,14,,10.3,44,1,скв.108
1961-02-10,3,,2.7,53,0,скв.108
1961-02-10,10,,7.4,52,1,уч.4
1961-02-10,4,,2.6,62,0,уч.4
1961-02-20,8,,5.8,51,1,скв.105
1961-02-20,4,,2.3,63,0,скв.105
1961-02-20,13,,9.5,44,3,скв.107а
1961-02-20,22,,21.9,40,2,скв.107а
1961-02-20,14,,9.3,38,1,скв.108
1961-02-20,4,,4,44,0,скв.108
1961-02-20,6,,3.4,48,1,уч.4
1961-02-20,3,,1.2,57,0,уч.4
1961-03-01,10,,7,48,1,скв.105
1961-03-01,2,,1.6,56,0,скв.105
1961-03-01,14,,9.9,37,3,скв.107а
1961-03-01,14,,13.9,38,2,скв.107а
1961-03-01,17,,12,30,1,скв.108
1961-03-01,4,,4,42,0,скв.108
1961-03-01,13,,8.9,35,1,уч.4
1961-03-01,2,,1.4,48,0,уч.4
1961-03-10,11,,7.7,36,1,скв.105
1961-03-10,0,,0.1,44,0,скв.105
1961-03-10,12,,8.3,21,3,скв.107а
1961-03-10,17,,16.8,24,2,скв.107а
1961-03-10,18,,12.2,15,1,скв.108
1961-03-10,3,,3,29,0,скв.108
1961-03-10,10,,5.3,25,1,уч.4
1961-03-10,2,,0.8,40,0,уч.4
1961-03-20,9,,5.6,38,1,скв.105
1961-03-20,0,,0.4,49,0,скв.105
1961-03-20,10,,7.2,22,3,скв.107а
1961-03-20,20,,20,26,2,скв.107а
1961-03-20,18,,12.3,16,1,скв.108
1961-03-20,4,,3.6,31,0,скв.108
1961-03-20,10,,7.4,18,1,уч.4
1961-03-20,2,,0.9,37,0,уч.4
1961-04-03,10,,6.8,40,1,скв.105
1961-04-03,1,,0.9,49,0,скв.105
1961-04-03,16,,11.3,23,3,скв.107а
1961-04-03,17,,17,27,2,скв.107а
1961-04-03,19,,15.4,19,1,скв.108
1961-04-03,7,,6.6,31,0,скв.108
1961-04-03,15,,11,14,1,уч.4
1961-04-03,3,,2.3,31,0,уч.4
1961-04-10,9,,6.5,36,1,скв.105
1961-04-10,1,,0.6,48,0,скв.105
1961-04-10,12,,8.6,28,3,скв.107а
1961-04-10,18,,17.8,25,2,скв.107а
1961-04-10,21,,15.8,8,1,скв.108
1961-04-10,8,,7.4,24,0,скв.108
1961-04-10,14,,10.4,9,1,уч.4
1961-04-10,2,,1.3,30,0,уч.4
1961-04-20,8,,6.1,12,1,скв.105
1961-04-20,,,,29,0,скв.105
1961-04-20,13,,8.5,,3,скв.107а
1961-04-20,16,,15.8,,2,скв.107а
1961-04-20,17,,11.8,,1,скв.108
1961-04-20,4,,4,7,0,скв.108
1961-04-20,9,,6.7,,1,уч.4
1961-04-20,1,,1,3,0,уч.4
1961-04-29,6,,4,,1,скв.105
1961-04-29,4,,1.5,,3,скв.107а
1961-04-29,1,,0.5,,2,скв.107а
1961-04-29,2,,0.9,,1,скв.108
1961-04-29,7,,4.2,,1,уч.4
1961-04-29,2,,1,,0,уч.4
1961-11-16,8,,2.9,,1,скв.105
1961-11-16,6,,4,,0,скв.105
1961-11-16,8,,4.1,,3,скв.107а
1961-11-16,6,,6,,2,скв.107а
1961-11-16,8,,3,,1,скв.108
1961-11-16,4,,3,,0,скв.108
1961-11-16,7,,3.4,,1,уч.4
1961-11-16,4,,2.7,,0,уч.4
1961-11-20,8,,4.7,16,1,скв.105
1961-11-20,4,,2.7,10,0,скв.105
1961-11-20,9,,5,9,3,скв.107а
1961-11-20,8,,7.5,6,2,скв.107а
1961-11-20,12,,5,9,1,скв.108
1961-11-20,3,,2.8,9,0,скв.108
1961-11-20,6,,3.5,10,1,уч.4
1961-11-20,4,,1.7,8,0,уч.4
1961-12-01,6,,2.9,26,1,скв.105
1961-12-01,1,,0.7,28,0,скв.105
1961-12-01,7,,2.6,22,3,скв.107а
1961-12-01,9,,8.8,20,2,скв.107а
1961-12-01,9,,3.2,22,1,скв.108
1961-12-01,1,,0.8,24,0,скв.108
1961-12-01,7,,3.9,24,1,уч.4
1961-12-01,1,,0.9,27,0,уч.4
1961-12-11,1,,0.9,27,1,скв.105
1961-12-11,,,,28,0,скв.105
1961-12-11,6,,4.5,21,3,скв.107а
1961-12-11,8,,7.9,14,2,скв.107а
1961-12-11,6,,4.1,20,1,скв.108
1961-12-11,,,,26,0,скв.108
1961-12-11,2,,0.7,19,1,уч.4
1961-12-11,,,,23,0,уч.4
1961-12-20,4,,2.9,28,1,скв.105
1961-12-20,,,,38,0,скв.105
1961-12-20,6,,4.1,26,3,скв.107а
1961-12-20,7,,6.9,23,2,скв.107а
1961-12-20,10,,6.9,26,1,скв.108
1961-12-20,,,,34,0,скв.108
1961-12-20,5,,3.4,25,1,уч.4
1961-12-20,,,,28,0,уч.4
1961-12-30,6,,4.5,42,1,скв.105
1961-12-30,,,,54,0,скв.105
1961-12-30,8,,5.9,34,3,скв.107а
1961-12-30,6,,6,39,2,скв.107а
1961-12-30,12,,8.5,26,1,скв.108
1961-12-30,1,,,44,0,скв.108
1961-12-30,6,,4,37,1,уч.4
1961-12-30,2,,0.9,46,0,уч.4
1962-01-10,4,,3.2,41,1,скв.105
1962-01-10,0,,,49,0,скв.105
1962-01-10,4,,3.2,36,3,скв.107а
1962-01-10,8,,7.6,31,2,скв.107а
1962-01-10,12,,7.5,33,1,скв.108
1962-01-10,1,,0.5,42,0,скв.108
1962-01-10,6,,3.7,37,1,уч.4
1962-01-10,0,,,45,0,уч.4
1962-01-20,4,,2.9,33,1,скв.105
1962-01-20,0,,,44,0,скв.105
1962-01-20,6,,4,28,3,скв.107а
1962-01-20,7,,6.7,31,2,скв.107а
1962-01-20,14,,10.4,27,1,скв.108
1962-01-20,0,,,40,0,скв.108
1962-01-20,2,,1.6,33,1,уч.4
1962-01-20,0,,,38,0,уч.4
1962-01-31,6,,4,44,1,скв.105
1962-01-31,0,,,58,0,скв.105
1962-01-31,12,,8.5,36,3,скв.107а
1962-01-31,8,,7.3,40,2,скв.107а
1962-01-31,14,,9.9,32,1,скв.108
1962-01-31,2,,2,43,0,скв.108
1962-01-31,7,,5,40,1,уч.4
1962-01-31,0,,,56,0,уч.4
1962-02-10,6,,4.5,54,1,скв.105
1962-02-10,0,,,62,0,скв.105
1962-02-10,12,,8.3,42,3,скв.107а
1962-02-10,9,,8.7,45,2,скв.107а
1962-02-10,16,,11.1,43,1,скв.108
1962-02-10,3,,3,51,0,скв.108
1962-02-10,4,,2.2,53,1,уч.4
1962-02-10,0,,,61,0,уч.4
1962-02-20,8,,5.6,61,1,скв.105
1962-02-20,0,,,69,0,скв.105
1962-02-20,8,,5.8,49,3,скв.107а
1962-02-20,5,,4.7,56,2,скв.107а
1962-02-20,12,,8.2,51,1,скв.108
1962-02-20,2,,1.8,55,0,скв.108
1962-02-20,5,,3.1,55,1,уч.4
1962-02-20,2,,1.1,62,0,уч.4
1962-02-28,7,,5,56,1,скв.105
1962-02-28,0,,,64,0,скв.105
1962-02-28,10,,7.6,50,3,скв.107а
1962-02-28,12,,11.5,54,2,скв.107а
1962-02-28,20,,14,42,1,скв.108
1962-02-28,4,,3.4,55,0,скв.108
1962-02-28,11,,5.9,50,1,уч.4
1962-02-28,1,,0.9,60,0,уч.4
1962-03-10,5,,3.8,65,1,скв.105
1962-03-10,1,,0.9,74,0,скв.105
1962-03-10,12,,8.8,52,3,скв.107а
1962-03-10,4,,3.8,60,2,скв.107а
1962-03-10,24,,17.6,50,1,скв.108
1962-03-10,13,,9.5,60,0,скв.108
1962-03-10,12,,6.6,62,1,уч.4
1962-03-10,3,,1.9,71,0,уч.4
1962-03-20,8,,5.9,73,1,скв.105
1962-03-20,4,,2.2,81,0,скв.105
1962-03-20,18,,12.6,62,3,скв.107а
1962-03-20,10,,10.4,68,2,скв.107а
1962-03-20,16,,10.8,56,1,скв.108
1962-03-20,6,,5.5,66,0,скв.108
1962-03-20,13,,7.2,62,1,уч.4
1962-03-20,4,,3.1,72,0,уч.4
1962-03-31,16,,9.9,67,1,скв.105
1962-03-31,3,,2.2,76,0,скв.105
1962-03-31,14,,9.9,64,3,скв.107а
1962-03-31,11,,10.8,65,2,скв.107а
1962-03-31,20,,11.6,59,1,скв.108
1962-03-31,4,,3.4,69,0,скв.108
1962-03-31,11,,7.5,68,1,уч.4
1962-03-31,1,,0.9,78,0,уч.4
1962-04-10,9,,6.3,25,1,скв.105
1962-04-10,1,,0.4,38,0,скв.105
1962-04-10,17,,12.2,4,3,скв.107а
1962-04-10,14,,13.5,,2,скв.107а
1962-04-10,20,,14,9,1,скв.108
1962-04-10,6,,5.4,24,0,скв.108
1962-04-10,9,,4.6,29,1,уч.4
1962-04-10,0,,,39,0,уч.4
1962-04-20,1,,0.9,,1,скв.105
1962-04-20,0,,,,0,скв.105
1962-04-20,4,,2.9,,3,скв.107а
1962-04-20,0,,,,2,скв.107а
1962-04-20,0,,,,0,скв.108
1962-04-20,2,,1.8,,1,уч.4
1962-04-20,0,,,,0,уч.4
1962-11-10,1,,0.7,2,1,скв.105
1962-11-10,0,,,,0,скв.105
1962-11-10,3,,1.1,,3,скв.107а
1962-11-10,1,,0.9,,2,скв.107а
1962-11-10,3,,1.1,,1,скв.108
1962-11-10,0,,,,0,скв.108
1962-11-10,2,,0.7,,1,уч.4
1962-11-10,0,,,,0,уч.4
1962-11-15,6,,2.5,1,1,скв.105
1962-11-15,3,,2.5,1,0,скв.105
1962-11-15,8,,3.1,1,3,скв.107а
1962-11-15,4,,4,1,2,скв.107а
1962-11-15,10,,3.6,1,1,скв.108
1962-11-15,3,,2.8,1,0,скв.108
1962-11-15,8,,3.1,1,1,уч.4
1962-11-15,2,,0.6,1,0,уч.4
1962-11-20,6,,3.4,12,1,скв.105
1962-11-20,2,,2.1,10,0,скв.105
1962-11-20,9,,3.5,9,3,скв.107а
1962-11-20,4,,4,10,2,скв.107а
1962-11-20,11,,4.2,11,1,скв.108
1962-11-20,3,,2.5,10,0,скв.108
1962-11-20,7,,3.4,10,1,уч.4
1962-11-20,3,,1.5,10,0,уч.4
1962-11-30,5,,2.9,,1,скв.105
1962-11-30,2,,1.6,,0,скв.105
1962-11-30,5,,2.6,,3,скв.107а
1962-11-30,4,,4,,2,скв.107а
1962-11-30,6,,3.1,,1,скв.108
1962-11-30,3,,2.6,,0,скв.108
1962-11-30,5,,2.7,,1,уч.4
1962-11-30,2,,1,,0,уч.4
1962-12-10,11,,7.9,5,1,скв.105
1962-12-10,11,,10.2,5,0,скв.105
1962-12-10,12,,7.5,5,3,скв.107а
1962-12-10,13,,12.8,5,2,скв.107а
1962-12-10,16,,6.5,,1,скв.108
1962-12-10,7,,6.1,,0,скв.108
1962-12-10,11,,5.8,5,1,уч.4
1962-12-10,7,,5.3,5,0,уч.4
1962-12-20,14,,10.1,26,1,скв.105
1962-12-20,12,,10.1,24,0,скв.105
1962-12-20,10,,7.4,22,3,скв.107а
1962-12-20,15,,14.2,20,2,скв.107а
1962-12-20,18,,9.2,20,1,скв.108
1962-12-20,10,,8.9,23,0,скв.108
1962-12-20,11,,6.9,24,1,уч.4
1962-12-20,6,,3.9,23,0,уч.4
1962-12-30,14,,9.5,26,1,скв.105
1962-12-30,10,,7.8,28,0,скв.105
1962-12-30,12,,8.1,26,3,скв.107а
1962-12-30,19,,18.2,22,2,скв.107а
1962-12-30,16,,9,26,1,скв.108
1962-12-30,10,,8.5,32,0,скв.108
1962-12-30,20,,12.3,24,1,уч.4
1962-12-30,8,,5.6,26,0,уч.4
1963-01-10,18,,10.8,35,1,скв.105
1963-01-10,14,,10.1,42,0,скв.105
1963-01-10,17,,10.4,29,1,скв.107а
1963-01-10,17,,15.6,33,0,скв.107а
1963-01-10,25,,11.5,28,1,скв.108
1963-01-10,13,,10.7,42,0,скв.108
1963-01-10,18,,11.6,32,3,уч.4
1963-01-10,9,,6.1,41,2,уч.4
1963-01-21,18,,12.7,39,1,скв.105
1963-01-21,9,,7,48,0,скв.105
1963-01-21,19,,13.3,30,1,скв.107а
1963-01-21,18,,16.9,39,0,скв.107а
1963-01-21,26,,13.9,33,1,скв.108
1963-01-21,12,,10.5,48,0,скв.108
1963-01-21,18,,12.1,37,3,уч.4
1963-01-21,12,,8.6,43,2,уч.4
1963-01-31,19,,12.8,42,1,скв.105
1963-01-31,11,,9.4,50,0,скв.105
1963-01-31,20,,13.5,37,1,скв.107а
1963-01-31,19,,18.1,46,0,скв.107а
1963-01-31,28,,14,32,1,скв.108
1963-01-31,15,,11.4,47,0,скв.108
1963-01-31,16,,8.5,41,3,уч.4
1963-01-31,12,,7,50,2,уч.4
1963-02-11,20,,12.5,45,1,скв.105
1963-02-11,14,,11.8,52,0,скв.105
1963-02-11,21,,14,42,1,скв.107а
1963-02-11,20,,18.7,47,0,скв.107а
1963-02-11,35,,19.1,36,1,скв.108
1963-02-11,17,,13.9,54,0,скв.108
1963-02-11,24,,15.1,43,3,уч.4
1963-02-11,12,,8.7,54,2,уч.4
1963-02-20,22,,14.5,49,1,скв.105
1963-02-20,11,,8.4,58,0,скв.105
1963-02-20,21,,12.4,48,1,скв.107а
1963-02-20,18,,17.5,51,0,скв.107а
1963-02-20,34,,17.4,43,1,скв.108
1963-02-20,16,,14.1,60,0,скв.108
1963-02-20,24,,14.8,48,3,уч.4
1963-02-20,12,,7.6,57,2,уч.4
1963-02-28,24,,16.6,53,1,скв.105
1963-02-28,17,,13.1,62,0,скв.105
1963-02-28,23,,16.3,44,1,скв.107а
