# DATE_TIME format is %Y-%m-%d,,,,,
# DEPTH is the measurement depth under the peat surface (cm),,,,,
# PEAT_TEMP is the peat temperature (degree Celsuis),,,,,
# OBS_TYPE is the daily average,,,,,
# SITE is the observation site: valid values are 1 or 2,,,,,
# QC is the quality control: 1 - ready-to-use value; 0 - unreliable value,,,,,
DATE_TIME,DEPTH,PEAT_TEMP,OBS_TYPE,SITE,QC
1954-07-27,20,14.9,avg,PT1,0
1954-07-28,20,15.1,avg,PT1,0
1954-07-29,20,15.8,avg,PT1,0
1954-07-30,20,16.1,avg,PT1,0
1954-07-31,20,15.6,avg,PT1,0
1954-08-01,20,15.1,avg,PT1,0
1954-08-02,20,15.3,avg,PT1,0
1954-08-03,20,15.3,avg,PT1,0
1954-08-04,20,15.2,avg,PT1,0
1954-08-05,20,15.1,avg,PT1,0
1954-08-06,20,15,avg,PT1,0
1954-08-07,20,15.3,avg,PT1,0
1954-08-08,20,15.1,avg,PT1,0
1954-08-14,20,14.9,avg,PT1,0
1954-08-15,20,15.1,avg,PT1,0
1954-08-16,20,15.5,avg,PT1,0
1954-08-17,20,15.9,avg,PT1,0
1954-08-18,20,15.2,avg,PT1,0
1954-08-19,20,14.7,avg,PT1,0
1954-08-19,40,14.7,avg,PT1,0
1954-08-19,80,12.3,avg,PT1,0
1954-08-19,160,7.6,avg,PT1,0
1954-08-20,20,14.6,avg,PT1,0
1954-08-20,40,14.6,avg,PT1,0
1954-08-20,80,12.2,avg,PT1,0
1954-08-20,160,7.5,avg,PT1,0
1954-08-21,20,14.3,avg,PT1,0
1954-08-21,40,14.3,avg,PT1,0
1954-08-21,80,12.2,avg,PT1,0
1954-08-21,160,7.4,avg,PT1,0
1954-08-22,20,13.7,avg,PT1,0
1954-08-22,40,13.7,avg,PT1,0
1954-08-22,80,12.2,avg,PT1,0
1954-08-22,160,7.6,avg,PT1,0
1954-08-23,20,13.7,avg,PT1,0
1954-08-23,40,13.7,avg,PT1,0
1954-08-23,80,12.3,avg,PT1,0
1954-08-23,160,7.7,avg,PT1,0
1954-08-24,20,13.8,avg,PT1,0
1954-08-24,40,13.8,avg,PT1,0
1954-08-24,80,12.3,avg,PT1,0
1954-08-24,160,7.6,avg,PT1,0
1954-08-25,20,14.1,avg,PT1,0
1954-08-25,40,14.1,avg,PT1,0
1954-08-25,80,12.3,avg,PT1,0
1954-08-25,160,7.7,avg,PT1,0
1954-08-26,20,13.2,avg,PT1,0
1954-08-26,40,13.2,avg,PT1,0
1954-08-26,80,12.1,avg,PT1,0
1954-08-26,160,7.7,avg,PT1,0
1954-08-27,20,13,avg,PT1,0
1954-08-27,40,13,avg,PT1,0
1954-08-27,80,12.3,avg,PT1,0
1954-08-27,160,7.7,avg,PT1,0
1954-08-28,20,13.6,avg,PT1,0
1954-08-28,40,13.6,avg,PT1,0
1954-08-28,80,12.2,avg,PT1,0
1954-08-28,160,7.8,avg,PT1,0
1954-08-29,20,13.9,avg,PT1,0
1954-08-29,40,13.9,avg,PT1,0
1954-08-29,80,12.2,avg,PT1,0
1954-08-29,160,7.8,avg,PT1,0
1954-08-30,20,14,avg,PT1,0
1954-08-30,40,14,avg,PT1,0
1954-08-30,80,12.3,avg,PT1,0
1954-08-30,160,7.9,avg,PT1,0
1954-08-31,20,13.6,avg,PT1,0
1954-08-31,40,13.6,avg,PT1,0
1954-09-01,20,14.2,avg,PT1,0
1954-09-01,40,13.5,avg,PT1,0
1954-09-01,80,12.3,avg,PT1,0
1954-09-01,160,8.2,avg,PT1,0
1954-09-02,20,14.1,avg,PT1,0
1954-09-02,40,13.2,avg,PT1,0
1954-09-02,80,12.2,avg,PT1,0
1954-09-02,160,7.9,avg,PT1,0
1954-09-03,20,13.5,avg,PT1,0
1954-09-03,40,12.5,avg,PT1,0
1954-09-03,80,12.5,avg,PT1,0
1954-09-03,160,7.9,avg,PT1,0
1954-09-04,20,14.1,avg,PT1,0
1954-09-04,40,13.2,avg,PT1,0
1954-09-04,80,12.4,avg,PT1,0
1954-09-04,160,7.8,avg,PT1,0
1954-09-05,20,14.3,avg,PT1,0
1954-09-05,40,13.1,avg,PT1,0
1954-09-05,80,12.2,avg,PT1,0
1954-09-05,160,8.2,avg,PT1,0
1954-09-06,20,14.3,avg,PT1,0
1954-09-06,40,12.9,avg,PT1,0
1954-09-06,80,12.1,avg,PT1,0
1954-09-06,160,7.9,avg,PT1,0
1954-09-07,20,13.6,avg,PT1,0
1954-09-07,40,13.1,avg,PT1,0
1954-09-07,80,12,avg,PT1,0
1954-09-07,160,8.1,avg,PT1,0
1954-09-08,20,13.1,avg,PT1,0
1954-09-08,40,12.9,avg,PT1,0
1954-09-08,80,12,avg,PT1,0
1954-09-08,160,8.1,avg,PT1,0
1954-09-09,20,12.3,avg,PT1,0
1954-09-09,40,12.4,avg,PT1,0
1954-09-09,80,11.7,avg,PT1,0
1954-09-09,160,8,avg,PT1,0
1954-09-10,20,12.1,avg,PT1,0
1954-09-10,40,12.4,avg,PT1,0
1954-09-10,80,12,avg,PT1,0
1954-09-10,160,8.2,avg,PT1,0
1954-09-11,20,12.5,avg,PT1,0
1954-09-11,40,12.3,avg,PT1,0
1954-09-11,80,12,avg,PT1,0
1954-09-11,160,8.1,avg,PT1,0
1954-09-12,20,12.9,avg,PT1,0
1954-09-12,40,12.2,avg,PT1,0
1954-09-12,80,11.9,avg,PT1,0
1954-09-12,160,7.9,avg,PT1,0
1954-09-13,20,12.8,avg,PT1,0
1954-09-14,20,12.4,avg,PT1,0
1954-09-15,20,12.8,avg,PT1,0
1954-09-15,40,13.4,avg,PT1,0
1954-09-15,80,12.8,avg,PT1,0
1954-09-15,160,8.3,avg,PT1,0
1954-09-16,20,12.2,avg,PT1,0
1954-09-16,40,13,avg,PT1,0
1954-09-16,80,12.6,avg,PT1,0
1954-09-16,160,8.1,avg,PT1,0
1954-09-17,20,11.7,avg,PT1,0
1954-09-18,20,12.3,avg,PT1,0
1954-09-18,40,11.9,avg,PT1,0
1954-09-18,80,12,avg,PT1,0
1954-09-18,160,8.3,avg,PT1,0
1954-09-19,20,11.5,avg,PT1,0
1954-09-19,40,11.6,avg,PT1,0
1954-09-19,80,11.2,avg,PT1,0
1954-09-19,160,7.3,avg,PT1,0
1954-09-20,20,11.7,avg,PT1,0
1954-09-20,40,11.6,avg,PT1,0
1954-09-20,80,11.6,avg,PT1,0
1954-09-20,160,8.1,avg,PT1,0
1954-09-21,20,11.2,avg,PT1,0
1954-09-21,40,11.4,avg,PT1,0
1954-09-21,80,11.8,avg,PT1,0
1954-09-21,160,8.3,avg,PT1,0
1954-09-22,20,10.6,avg,PT1,0
1954-09-22,40,11,avg,PT1,0
1954-09-22,80,11.1,avg,PT1,0
1954-09-22,160,7.8,avg,PT1,0
1954-09-23,20,10.5,avg,PT1,0
1954-09-24,20,10.4,avg,PT1,0
1954-09-24,40,11.1,avg,PT1,0
1954-09-24,80,11.7,avg,PT1,0
1954-09-24,160,8.2,avg,PT1,0
1954-09-25,20,9.6,avg,PT1,0
1954-09-25,40,10.6,avg,PT1,0
1954-09-25,80,11.1,avg,PT1,0
1954-09-25,160,7.7,avg,PT1,0
1954-09-26,20,9.6,avg,PT1,0
1954-09-27,20,10.4,avg,PT1,0
1954-09-27,40,10.4,avg,PT1,0
1954-09-27,80,12,avg,PT1,0
1954-09-27,160,8.5,avg,PT1,0
1954-09-28,20,9.2,avg,PT1,0
1954-09-29,20,9.4,avg,PT1,0
1954-09-29,40,10.5,avg,PT1,0
1954-09-29,80,11.2,avg,PT1,0
1954-09-29,160,8.5,avg,PT1,0
1954-09-30,20,9.1,avg,PT1,0
1954-09-30,40,10,avg,PT1,0
1954-09-30,80,11.1,avg,PT1,0
1954-09-30,160,8.4,avg,PT1,0
1954-11-01,40,6.5,avg,PT1,0
1954-11-01,80,9.8,avg,PT1,0
1954-11-01,160,8.9,avg,PT1,0
1954-11-02,40,6.3,avg,PT1,0
1954-11-02,80,9.6,avg,PT1,0
1954-11-02,160,9,avg,PT1,0
1954-11-03,40,6.6,avg,PT1,0
1954-11-03,80,10,avg,PT1,0
1954-11-03,160,8.8,avg,PT1,0
1954-11-04,40,6.4,avg,PT1,0
1954-11-04,80,9.6,avg,PT1,0
1954-11-04,160,9,avg,PT1,0
1954-11-05,40,6.2,avg,PT1,0
1954-11-05,80,8.8,avg,PT1,0
1954-11-05,160,9,avg,PT1,0
1954-11-06,40,5.7,avg,PT1,0
1954-11-06,80,8.3,avg,PT1,0
1954-11-06,160,8.9,avg,PT1,0
1954-11-07,40,5.6,avg,PT1,0
1954-11-07,160,8.7,avg,PT1,0
1954-11-08,40,5.7,avg,PT1,0
1954-11-08,80,8.6,avg,PT1,0
1954-11-08,160,8.5,avg,PT1,0
1954-11-09,40,5.6,avg,PT1,0
1954-11-09,160,8.4,avg,PT1,0
1954-11-10,40,5.4,avg,PT1,0
1954-11-10,80,8.6,avg,PT1,0
1954-11-10,160,8.9,avg,PT1,0
1954-11-11,40,5.4,avg,PT1,0
1954-11-11,80,8.8,avg,PT1,0
1954-11-11,160,8.7,avg,PT1,0
1954-11-12,40,5.4,avg,PT1,0
1954-11-12,80,8.9,avg,PT1,0
1954-11-12,160,8.7,avg,PT1,0
1954-11-13,40,5,avg,PT1,0
1954-11-13,80,8.5,avg,PT1,0
1954-11-13,160,8.9,avg,PT1,0
1954-11-14,40,5,avg,PT1,0
1954-11-14,80,8.1,avg,PT1,0
1954-11-14,160,8.7,avg,PT1,0
1954-11-15,40,4.8,avg,PT1,0
1954-11-15,80,8.1,avg,PT1,0
1954-11-15,160,8.5,avg,PT1,0
1954-11-16,40,4.5,avg,PT1,0
1954-11-16,80,6.7,avg,PT1,0
1954-11-16,160,7.9,avg,PT1,0
1954-11-17,40,4.4,avg,PT1,0
1954-11-17,80,7.3,avg,PT1,0
1954-11-17,160,8.7,avg,PT1,0
1954-11-18,40,4.3,avg,PT1,0
1954-11-18,80,6.7,avg,PT1,0
1954-11-18,160,8,avg,PT1,0
1954-11-19,40,3.6,avg,PT1,0
1954-11-19,80,6.3,avg,PT1,0
1954-11-19,160,7.6,avg,PT1,0
1954-11-20,40,3.5,avg,PT1,0
1954-11-20,80,6.3,avg,PT1,0
1954-11-20,160,7.4,avg,PT1,0
1954-11-21,40,3.7,avg,PT1,0
1954-11-21,80,6.5,avg,PT1,0
1954-11-21,160,7.8,avg,PT1,0
1954-11-22,40,3.2,avg,PT1,0
1954-11-22,80,6.1,avg,PT1,0
1954-11-22,160,7.4,avg,PT1,0
1954-11-23,40,3.2,avg,PT1,0
1954-11-23,80,6.1,avg,PT1,0
1954-11-23,160,7.3,avg,PT1,0
1954-11-24,40,3,avg,PT1,0
1954-11-24,80,5.9,avg,PT1,0
1954-11-24,160,7.2,avg,PT1,0
1954-11-25,40,2.7,avg,PT1,0
1954-11-25,80,5.5,avg,PT1,0
1954-11-25,160,7.4,avg,PT1,0
1954-11-26,40,2.9,avg,PT1,0
1954-11-26,80,5.8,avg,PT1,0
1954-11-26,160,7.2,avg,PT1,0
1954-11-27,40,2.4,avg,PT1,0
1954-11-27,80,5.5,avg,PT1,0
1954-11-27,160,7.2,avg,PT1,0
1954-11-28,40,2,avg,PT1,0
1954-11-28,80,5.2,avg,PT1,0
1954-11-28,160,7.3,avg,PT1,0
1954-11-29,40,2.2,avg,PT1,0
1954-11-29,80,5.5,avg,PT1,0
1954-11-29,160,7.1,avg,PT1,0
1954-11-30,40,2.2,avg,PT1,0
1954-11-30,80,5.2,avg,PT1,0
1954-11-30,160,7.2,avg,PT1,0
1954-12-01,40,2.2,avg,PT1,0
1954-12-01,80,5.3,avg,PT1,0
1954-12-01,160,7,avg,PT1,0
1954-12-02,40,1.9,avg,PT1,0
1954-12-02,80,5.3,avg,PT1,0
1954-12-02,160,7,avg,PT1,0
1954-12-03,40,2,avg,PT1,0
1954-12-03,80,5.2,avg,PT1,0
1954-12-03,160,7.3,avg,PT1,0
1954-12-04,40,2.2,avg,PT1,0
1954-12-04,80,6.9,avg,PT1,0
1954-12-04,160,7.6,avg,PT1,0
1954-12-05,40,2.2,avg,PT1,0
1954-12-05,80,6.6,avg,PT1,0
1954-12-05,160,7.6,avg,PT1,0
1954-12-06,40,1.8,avg,PT1,0
1954-12-06,80,5.7,avg,PT1,0
1954-12-06,160,7.2,avg,PT1,0
1954-12-07,40,1.5,avg,PT1,0
1954-12-07,80,5.2,avg,PT1,0
1954-12-07,160,7.1,avg,PT1,0
1954-12-08,40,1.8,avg,PT1,0
1954-12-08,80,5.3,avg,PT1,0
1954-12-08,160,6.8,avg,PT1,0
1954-12-09,40,1.6,avg,PT1,0
1954-12-09,80,5.2,avg,PT1,0
1954-12-09,160,6.7,avg,PT1,0
1954-12-10,40,1.6,avg,PT1,0
1954-12-10,80,5.3,avg,PT1,0
1954-12-10,160,6.6,avg,PT1,0
1954-12-11,40,1.5,avg,PT1,0
1954-12-11,80,5.2,avg,PT1,0
1954-12-11,160,7.2,avg,PT1,0
1954-12-12,40,1.7,avg,PT1,0
1954-12-12,80,5.7,avg,PT1,0
1954-12-12,160,7,avg,PT1,0
1954-12-13,40,1.7,avg,PT1,0
1954-12-13,80,5.6,avg,PT1,0
1954-12-13,160,7.1,avg,PT1,0
1954-12-14,40,1.4,avg,PT1,0
1954-12-14,80,5.3,avg,PT1,0
1954-12-14,160,7,avg,PT1,0
1954-12-15,40,1.7,avg,PT1,0
1954-12-15,80,5.8,avg,PT1,0
1954-12-15,160,7,avg,PT1,0
1954-12-16,40,1.8,avg,PT1,0
1954-12-16,80,6.2,avg,PT1,0
1954-12-16,160,7.1,avg,PT1,0
1954-12-17,40,1.8,avg,PT1,0
1954-12-17,80,6.3,avg,PT1,0
1954-12-17,160,7.2,avg,PT1,0
1954-12-18,40,1.7,avg,PT1,0
1954-12-18,80,6.6,avg,PT1,0
1954-12-18,160,7.2,avg,PT1,0
1954-12-19,40,1.8,avg,PT1,0
1954-12-19,80,6.7,avg,PT1,0
1954-12-19,160,7.4,avg,PT1,0
1954-12-20,40,1.9,avg,PT1,0
1954-12-20,80,6.6,avg,PT1,0
1954-12-20,160,7.3,avg,PT1,0
1954-12-21,40,2.1,avg,PT1,0
1954-12-21,80,6.7,avg,PT1,0
1954-12-21,160,7,avg,PT1,0
1954-12-22,40,1.9,avg,PT1,0
1954-12-22,80,6.3,avg,PT1,0
1954-12-22,160,6.9,avg,PT1,0
1954-12-23,40,1.4,avg,PT1,0
1954-12-23,80,5.7,avg,PT1,0
1954-12-23,160,6.8,avg,PT1,0
1954-12-24,40,1.6,avg,PT1,0
1954-12-24,80,6,avg,PT1,0
1954-12-24,160,6.6,avg,PT1,0
1954-12-25,40,1.6,avg,PT1,0
1954-12-25,80,5.9,avg,PT1,0
1954-12-25,160,6.7,avg,PT1,0
1954-12-26,40,1.5,avg,PT1,0
1954-12-26,80,5.7,avg,PT1,0
1954-12-26,160,6.6,avg,PT1,0
1954-12-27,40,1.2,avg,PT1,0
1954-12-27,80,5.3,avg,PT1,0
1954-12-27,160,6.3,avg,PT1,0
1954-12-28,40,1.2,avg,PT1,0
1954-12-28,80,5.1,avg,PT1,0
1954-12-28,160,6.2,avg,PT1,0
1954-12-29,40,1.4,avg,PT1,0
1954-12-29,80,5.3,avg,PT1,0
1954-12-29,160,6,avg,PT1,0
1954-12-30,40,1,avg,PT1,0
1954-12-30,80,5,avg,PT1,0
1954-12-30,160,6.1,avg,PT1,0
1954-12-31,40,1.2,avg,PT1,0
1954-12-31,80,5.1,avg,PT1,0
1954-12-31,160,5,avg,PT1,0
1955-01-01,40,1,avg,PT1,0
1955-01-01,80,4.9,avg,PT1,0
1955-01-01,160,6,avg,PT1,0
1955-01-02,40,1.3,avg,PT1,0
1955-01-02,80,5.1,avg,PT1,0
1955-01-02,160,5.8,avg,PT1,0
1955-01-03,40,1.1,avg,PT1,0
1955-01-03,80,5,avg,PT1,0
1955-01-03,160,5.9,avg,PT1,0
1955-01-04,40,1.1,avg,PT1,0
1955-01-04,80,5,avg,PT1,0
1955-01-04,160,5.8,avg,PT1,0
1955-01-05,40,0.9,avg,PT1,0
1955-01-05,80,4.7,avg,PT1,0
1955-01-05,160,5.9,avg,PT1,0
1955-01-06,40,0.7,avg,PT1,0
1955-01-06,80,4.7,avg,PT1,0
1955-01-06,160,5.5,avg,PT1,0
1955-01-07,40,0.9,avg,PT1,0
1955-01-07,80,5.1,avg,PT1,0
1955-01-07,160,5.8,avg,PT1,0
1955-01-08,40,1.2,avg,PT1,0
1955-01-08,80,5.3,avg,PT1,0
1955-01-08,160,5.6,avg,PT1,0
1955-01-09,40,0.8,avg,PT1,0
1955-01-09,80,4.5,avg,PT1,0
1955-01-09,160,5.5,avg,PT1,0
1955-01-10,40,0.9,avg,PT1,0
1955-01-10,80,4.4,avg,PT1,0
1955-01-10,160,5.8,avg,PT1,0
1955-01-11,40,1.1,avg,PT1,0
1955-01-11,80,4.5,avg,PT1,0
1955-01-11,160,5.7,avg,PT1,0
1955-01-12,40,0.9,avg,PT1,0
1955-01-12,80,4.5,avg,PT1,0
1955-01-12,160,5.9,avg,PT1,0
1955-01-13,40,1.1,avg,PT1,0
1955-01-13,80,4.6,avg,PT1,0
1955-01-13,160,5.4,avg,PT1,0
1955-01-14,40,1,avg,PT1,0
1955-01-14,80,4.7,avg,PT1,0
1955-01-14,160,5.7,avg,PT1,0
1955-01-15,40,0.8,avg,PT1,0
1955-01-15,80,4.8,avg,PT1,0
1955-01-15,160,5.6,avg,PT1,0
1955-01-16,40,0.9,avg,PT1,0
1955-01-16,80,4.9,avg,PT1,0
1955-01-16,160,5.6,avg,PT1,0
1955-01-17,40,0.9,avg,PT1,0
1955-01-17,80,5,avg,PT1,0
1955-01-17,160,5.6,avg,PT1,0
1955-01-18,40,0.9,avg,PT1,0
1955-01-18,80,5.1,avg,PT1,0
1955-01-18,160,5.5,avg,PT1,0
1955-01-19,40,0.9,avg,PT1,0
1955-01-19,80,4.8,avg,PT1,0
1955-01-19,160,5.6,avg,PT1,0
1955-01-20,40,0.9,avg,PT1,0
1955-01-20,80,4.8,avg,PT1,0
1955-01-20,160,5.2,avg,PT1,0
1955-01-21,40,0.6,avg,PT1,0
1955-01-21,80,4.9,avg,PT1,0
1955-01-21,160,5.4,avg,PT1,0
1955-01-22,40,0.7,avg,PT1,0
1955-01-22,80,5.2,avg,PT1,0
1955-01-22,160,5.1,avg,PT1,0
1955-01-23,40,0.6,avg,PT1,0
1955-01-23,80,4.9,avg,PT1,0
1955-01-23,160,5.4,avg,PT1,0
1955-01-24,40,0.9,avg,PT1,0
1955-01-24,80,5.3,avg,PT1,0
1955-01-24,160,5.7,avg,PT1,0
1955-01-25,40,1,avg,PT1,0
1955-01-25,80,5.1,avg,PT1,0
1955-01-25,160,5.3,avg,PT1,0
1955-01-26,40,1,avg,PT1,0
1955-01-26,80,5,avg,PT1,0
1955-01-26,160,5.2,avg,PT1,0
1955-01-27,40,1.6,avg,PT1,0
1955-01-27,80,5.9,avg,PT1,0
1955-01-27,160,5.2,avg,PT1,0
1955-01-28,40,1.1,avg,PT1,0
1955-01-28,80,5.6,avg,PT1,0
1955-01-29,40,1,avg,PT1,0
1955-01-29,80,4.7,avg,PT1,0
1955-01-30,40,0.8,avg,PT1,0
1955-01-30,80,4.6,avg,PT1,0
1955-01-31,40,0.9,avg,PT1,0
1955-01-31,80,4.6,avg,PT1,0
1955-02-01,40,0.8,avg,PT1,0
1955-02-01,80,4.7,avg,PT1,0
1955-02-01,160,5,avg,PT1,0
1955-02-02,40,1,avg,PT1,0
1955-02-02,80,4.7,avg,PT1,0
1955-02-02,160,5.2,avg,PT1,0
1955-02-03,40,0.9,avg,PT1,0
1955-02-03,80,4.7,avg,PT1,0
1955-02-03,160,5.1,avg,PT1,0
1955-02-04,40,0.9,avg,PT1,0
1955-02-04,80,4.7,avg,PT1,0
1955-02-04,160,5.1,avg,PT1,0
1955-02-05,40,0.9,avg,PT1,0
1955-02-05,80,4.7,avg,PT1,0
1955-02-05,160,5.1,avg,PT1,0
1955-02-06,40,1,avg,PT1,0
1955-02-06,80,4.7,avg,PT1,0
1955-02-06,160,5.1,avg,PT1,0
1955-02-09,40,0.6,avg,PT1,0
1955-02-09,80,4.7,avg,PT1,0
1955-02-09,160,4.8,avg,PT1,0
1955-02-10,40,0.6,avg,PT1,0
1955-02-10,80,4.7,avg,PT1,0
1955-02-10,160,5.1,avg,PT1,0
1955-02-11,40,0.4,avg,PT1,0
1955-02-11,80,4.3,avg,PT1,0
1955-02-11,160,4.8,avg,PT1,0
1955-02-12,40,0.6,avg,PT1,0
1955-02-12,80,4.5,avg,PT1,0
1955-02-12,160,4.7,avg,PT1,0
1955-02-13,40,0.6,avg,PT1,0
1955-02-13,80,4.6,avg,PT1,0
1955-02-13,160,4.6,avg,PT1,0
1955-02-14,40,0.6,avg,PT1,0
1955-02-14,80,4.6,avg,PT1,0
1955-02-14,160,4.8,avg,PT1,0
1955-02-15,40,0.5,avg,PT1,0
1955-02-15,80,4.2,avg,PT1,0
1955-02-15,160,4.8,avg,PT1,0
1955-02-16,40,0.4,avg,PT1,0
1955-02-16,80,4,avg,PT1,0
1955-02-16,160,4.6,avg,PT1,0
1955-02-17,40,0.8,avg,PT1,0
1955-02-17,80,4.1,avg,PT1,0
1955-02-17,160,4.7,avg,PT1,0
1955-02-18,40,0.4,avg,PT1,0
1955-02-18,80,3.9,avg,PT1,0
1955-02-18,160,4.5,avg,PT1,0
1955-02-19,40,0.6,avg,PT1,0
1955-02-19,80,3.7,avg,PT1,0
1955-02-19,160,4.7,avg,PT1,0
1955-02-20,40,0.2,avg,PT1,0
1955-02-20,80,3.5,avg,PT1,0
1955-02-20,160,4.6,avg,PT1,0
1955-02-21,40,0.5,avg,PT1,0
1955-02-21,80,3.6,avg,PT1,0
1955-02-21,160,4.5,avg,PT1,0
1955-02-22,40,0.6,avg,PT1,0
1955-02-22,80,3.9,avg,PT1,0
1955-02-22,160,4.7,avg,PT1,0
1955-02-23,40,0.4,avg,PT1,0
1955-02-23,80,3.4,avg,PT1,0
1955-02-23,160,4.6,avg,PT1,0
1955-02-24,40,0.5,avg,PT1,0
1955-02-24,80,3.5,avg,PT1,0
1955-02-24,160,4.6,avg,PT1,0
1955-02-25,40,0.4,avg,PT1,0
1955-02-25,80,3.3,avg,PT1,0
1955-02-25,160,4.4,avg,PT1,0
1955-02-26,40,0.2,avg,PT1,0
1955-02-26,80,3.4,avg,PT1,0
1955-02-26,160,4.4,avg,PT1,0
1955-02-27,40,0.4,avg,PT1,0
1955-02-27,80,3.4,avg,PT1,0
1955-02-27,160,4.6,avg,PT1,0
1955-02-28,40,0.4,avg,PT1,0
1955-02-28,80,3.4,avg,PT1,0
1955-02-28,160,4.4,avg,PT1,0
1955-03-01,40,0.4,avg,PT1,0
1955-03-01,80,3.2,avg,PT1,0
1955-03-01,160,4.3,avg,PT1,0
1955-03-02,40,0.5,avg,PT1,0
1955-03-02,80,3.3,avg,PT1,0
1955-03-02,160,4.4,avg,PT1,0
1955-03-03,40,0.6,avg,PT1,0
1955-03-03,80,3.4,avg,PT1,0
1955-03-03,160,4.5,avg,PT1,0
1955-03-04,40,0.6,avg,PT1,0
1955-03-04,80,3.5,avg,PT1,0
1955-03-04,160,4.4,avg,PT1,0
1955-03-05,40,0.4,avg,PT1,0
1955-03-05,80,3.7,avg,PT1,0
1955-03-05,160,4.4,avg,PT1,0
1955-03-06,40,0.4,avg,PT1,0
1955-03-06,80,3.3,avg,PT1,0
1955-03-06,160,4.3,avg,PT1,0
1955-03-07,40,0.4,avg,PT1,0
1955-03-07,80,3.4,avg,PT1,0
1955-03-07,160,4.3,avg,PT1,0
1955-03-08,40,0.4,avg,PT1,0
1955-03-08,80,3.3,avg,PT1,0
1955-03-08,160,4.3,avg,PT1,0
1955-03-09,40,0.4,avg,PT1,0
1955-03-09,80,3.4,avg,PT1,0
1955-03-09,160,4.3,avg,PT1,0
1955-03-10,40,0.4,avg,PT1,0
1955-03-10,80,3.3,avg,PT1,0
1955-03-10,160,4.3,avg,PT1,0
1955-03-11,40,0.3,avg,PT1,0
1955-03-11,80,3.6,avg,PT1,0
1955-03-11,160,4.4,avg,PT1,0
1955-03-12,40,0.4,avg,PT1,0
1955-03-12,80,3.7,avg,PT1,0
1955-03-12,160,4.4,avg,PT1,0
1955-03-13,40,0.3,avg,PT1,0
1955-03-13,80,3.6,avg,PT1,0
1955-03-13,160,4.3,avg,PT1,0
1955-03-14,40,0.4,avg,PT1,0
1955-03-14,80,3.6,avg,PT1,0
1955-03-14,160,4.4,avg,PT1,0
1955-03-15,40,0.4,avg,PT1,0
1955-03-15,80,3.4,avg,PT1,0
1955-03-15,160,4.3,avg,PT1,0
1955-03-16,40,0.4,avg,PT1,0
1955-03-16,80,3.7,avg,PT1,0
1955-03-16,160,4.3,avg,PT1,0
1955-03-17,40,0.5,avg,PT1,0
1955-03-17,80,3.6,avg,PT1,0
1955-03-17,160,4.3,avg,PT1,0
1955-03-18,40,0.4,avg,PT1,0
1955-03-18,80,3.7,avg,PT1,0
1955-03-18,160,4.2,avg,PT1,0
1955-03-19,40,0.4,avg,PT1,0
1955-03-19,80,3.7,avg,PT1,0
1955-03-19,160,4.2,avg,PT1,0
1955-03-20,40,0.3,avg,PT1,0
1955-03-20,80,3.6,avg,PT1,0
1955-03-20,160,4.1,avg,PT1,0
1955-03-21,40,0.4,avg,PT1,0
1955-03-21,80,3.6,avg,PT1,0
1955-03-21,160,4.1,avg,PT1,0
1955-03-22,40,0.4,avg,PT1,0
1955-03-22,80,3.7,avg,PT1,0
1955-03-22,160,4.2,avg,PT1,0
1955-03-23,40,0.4,avg,PT1,0
1955-03-23,80,3.8,avg,PT1,0
1955-03-23,160,4.1,avg,PT1,0
1955-03-24,40,0.4,avg,PT1,0
1955-03-24,80,3.7,avg,PT1,0
1955-03-24,160,4.1,avg,PT1,0
1955-03-25,40,0.5,avg,PT1,0
1955-03-25,80,3.8,avg,PT1,0
1955-03-25,160,4.2,avg,PT1,0
1955-03-26,40,0.4,avg,PT1,0
1955-03-26,80,3.8,avg,PT1,0
1955-03-26,160,4.2,avg,PT1,0
1955-03-27,40,0.4,avg,PT1,0
1955-03-27,80,3.7,avg,PT1,0
1955-03-27,160,4.2,avg,PT1,0
1955-03-28,40,0.3,avg,PT1,0
1955-03-28,80,3.7,avg,PT1,0
1955-03-28,160,4.1,avg,PT1,0
1955-03-29,40,0.4,avg,PT1,0
1955-03-29,80,3.8,avg,PT1,0
1955-03-29,160,4.2,avg,PT1,0
1955-03-30,40,0.2,avg,PT1,0
1955-03-30,80,3.6,avg,PT1,0
1955-03-30,160,3.9,avg,PT1,0
1955-03-31,40,0.4,avg,PT1,0
1955-03-31,80,3.7,avg,PT1,0
1955-03-31,160,4,avg,PT1,0
1955-04-01,40,0.3,avg,PT1,0
1955-04-01,80,3.7,avg,PT1,0
1955-04-01,160,4,avg,PT1,0
1955-04-02,40,0.3,avg,PT1,0
1955-04-02,80,3.6,avg,PT1,0
1955-04-02,160,4,avg,PT1,0
1955-04-03,40,0.4,avg,PT1,0
1955-04-03,80,3.5,avg,PT1,0
1955-04-03,160,3.9,avg,PT1,0
1955-04-04,40,0.2,avg,PT1,0
1955-04-04,80,3.6,avg,PT1,0
1955-04-04,160,3.9,avg,PT1,0
1955-04-05,40,0.4,avg,PT1,0
1955-04-05,80,3.5,avg,PT1,0
1955-04-05,160,3.9,avg,PT1,0
1955-04-06,40,0.3,avg,PT1,0
1955-04-06,80,3.6,avg,PT1,0
1955-04-06,160,3.9,avg,PT1,0
1955-04-07,40,0.2,avg,PT1,0
1955-04-07,80,3.4,avg,PT1,0
